id;nome;area;esfera;uf;grupo_uc;ano;tipo;agua_solo;carbono_solo;declividade;d_hidrovias;d_mineracao;d_municipios;d_rodovias;elevacao;nitrogenio;precipitacao;temperatura;desmatamento;biomass_Mgha;desm_evit;carb_evit
7401;Cacau do Tarauaca;28367,2948;NA;AM;NA;1985;ti;7,01619024520373;360,373933109924;0,2308821294211993;9,420398028227536;345,05849050257325;373,789930691684276;103,107092725099434;173,81383714884737;306,744387104563;194,299890114443;25,2191682801630;0;7,38399315567017e+04;24;6,36562099456787e+05
7601;Cachoeira Seca;733688,2507;NA;PA;NA;1992;ti;48,42312872426093;356,121173105701;0,7513315160497233;161,896144865901960;112,13627850498426;205,548458933537347;51,039125921034341;249,00181790580197;259,948396481226;145,740133201689;25,1360432960412;319;1,26598051724577e+06;450;7,80337776451111e+06
8101;Caititu;308062,6156;NA;AM;NA;1985;ti;8,76561438624991;410,343317365006;0,1265680551853970;62,899930992838826;148,17755879397890;144,518342170056371;52,659596946364552;92,28861545555422;271,344600133231;199,496357205733;26,0784847170439;0;7,08428952312469e+05;217;4,93286548156738e+06
8201;Cajueiro;4303,8482;NA;RR;NA;1980;ti;59,61516443888346;301,505566719251;0,2242796189891987;124,473804180438705;91,65378961807642;127,921188745743194;2,538530987042647;105,46773587740384;184,128948113857;151,899420322516;27,0785765525622;0;5,78376360654831e+02;0;0,00000000000000e+00
8301;Cajuhiri Atravessado;12455,7188;NA;AM;NA;2000;ti;27,00951768597986;407,117511194995;0,3740306801329821;3,261202431132651;402,77683903620795;406,885450835920778;212,770538982163117;60,07124449249007;242,314083653637;184,438942933694;26,4817368923089;0;2,34063673706055e+04;6;1,22701173400879e+05
8401;Camadeni;150930,5549;NA;AM;NA;1991;ti;8,12967480621313;392,906070839389;0,1588340275710097;56,588094618689667;328,94795351203658;302,515469108040861;181,025432126102800;138,42625848765135;263,529763799953;194,662176848084;25,6660502226021;0;4,51645271148682e+05;101;2,99361721496582e+06
8501;Camicua;58519,5999;NA;AM;NA;1982;ti;17,86155232991258;337,396995701202;0,3984118596322145;19,283458267887163;305,75245133491410;157,659017902531048;33,335363579122991;153,61611351901541;276,438545305435;173,459451205110;25,2393567986684;0;1,53091334014893e+05;46;1,23148013305664e+06
8601;Campinas/Katukina;32623,6443;NA;AC;NA;1977;ti;11,57131430946413;401,565352893267;0,2338130285179680;51,966962387001580;186,59292089743693;574,333996381915995;5,922292386899229;225,50351794300184;313,565499060792;174,742401665026;24,9313566332958;0;9,37951537170410e+04;28;7,14314813232422e+05
8801;Canauanim;11182,4372;NA;RR;NA;1982;ti;94,76987794467379;298,523721694946;0,1922040969283054;12,462622629744669;30,83955381597792;17,605556087834493;6,294680719929082;92,18525014604840;197,881334168570;140,932027408055;27,5959890740258;0;1,01110088367462e+04;6;5,39029069185257e+04
9201;Capoto/Jarina;634915,2256;NA;MT;NA;1987;ti;36,90812488293959;336,515151532870;0,5937364765402348;266,971348111630618;207,81014525757917;535,754783909210687;47,980631621654361;318,67408856361351;293,769187132492;180,398419160464;25,7682183771927;3;6,47506697717667e+05;226;2,16256251602173e+06
9701;Caru;172667,3777;NA;MA;NA;1982;ti;65,96494820264385;324,059131328876;0,5416899183515146;112,997786292734077;72,13245639562180;137,930707509558914;26,152375345366583;109,78942119072930;234,265730956231;138,092361422899;26,0090039878213;0;2,69690933124542e+05;131;2,04228298225403e+06
9801;Catipari/Mamoria;115044,3509;NA;AM;NA;1986;ti;10,86490209924978;417,819647078924;0,2157609029260378;21,082735439262425;283,40270924506035;258,009853015041244;165,985499218792427;125,24275015293256;267,786417108531;196,650010812396;25,7596420815051;0;3,29420698486328e+05;110;3,18902932891846e+06
10101;Coata-Laranjal;1153210,1124;NA;AM;NA;1997;ti;34,87982837994835;384,440121546220;0,2443452455785502;60,716724045061255;101,09126253628408;208,859584084593081;108,395089819496036;54,82669283426251;242,961871464460;183,385441410636;26,9909622580688;5;2,55257020276070e+06;687;1,64414422088623e+07
10601;Cuia;1322,3875;NA;AM;NA;1991;ti;23,74847550825639;367,833792946555;0,2313735512169925;28,561879591508344;25,77438892017711;92,481904463334516;1,663124837658622;32,34159608320756;257,539287220348;189,582186612216;27,0118578130549;2;8,43196079254150e+02;1;1,02723808288574e+04
10701;Cuiu-Cuiu;36450,9765;NA;AM;NA;1994;ti;30,56992830548968;447,313343014731;0,1202751541165391;5,452922000655628;265,85976603427366;575,132640427125125;388,467023310091349;60,38016691291298;439,169188474427;313,447735310991;26,5700855699990;0;5,56403636703491e+04;3;4,87996932983398e+04
10801;Cunh�-Sapucaia;471450,5393;NA;AM;NA;1997;ti;24,96693484524216;396,663992399580;0,1570274564397918;53,520847184381232;164,64356361167708;173,981866007887021;49,895227635174656;40,41869356792965;260,452214798231;192,185640970866;26,9785566012958;0;7,71300363071442e+05;281;5,26556330261230e+06
10901;Deni;1531303,4990;NA;AM;NA;1985;ti;7,66178981074482;429,496397682311;0,1989296564781430;70,964693896997304;332,40230890407418;355,751882953212430;238,168695000137092;134,16323420943797;275,644514081383;201,993246991262;25,7134318028235;0;4,50449039354706e+06;942;2,77627498443604e+07
11001;Diahui;47354,6030;NA;AM;NA;1999;ti;34,22189420301228;362,186356696530;0,1612377000353675;74,520759211317099;75,36487877887228;74,346004296533806;11,314235491165215;90,98017031904580;247,105440664982;180,323034535284;25,7308143513050;0;1,22778024551392e+05;39;9,78176585388184e+05
11201;Enawen�-Naw�;742088,6783;NA;MT;NA;1991;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
11401;Erikpats�;79934,8010;NA;MT;NA;1991;ti;24,64332804601304;274,351157242808;0,6763001647771953;18,175028168732073;98,31633389162322;396,129074966952828;16,998028366435769;283,33752849467658;196,327152266702;162,062170224498;24,9952414745916;0;1,22852883659363e+05;73;1,13129331550598e+06
11501;Escondido;168938,4680;NA;MT;NA;1996;ti;24,87308339874539;307,907483634609;0,3974713077669195;22,265944684860617;37,28494750639805;392,380618675526250;45,428045568268097;247,41832828691523;223,536728276556;159,426777354617;25,4558018364609;0;3,43914892105103e+05;133;2,72260866546631e+06
11601;Esp�rito Santo;33849,0871;NA;AM;NA;1997;ti;26,85934305536574;505,874009284420;0,1263039382309585;10,968001368685044;169,16943984100783;776,138035870980502;381,205862294072688;56,13118162016938;371,662705905196;251,619072402733;26,3370215167170;0;3,14665290222168e+04;2;1,87206153869629e+04
12001;Estrela da Paz;12876,4893;NA;AM;NA;1995;ti;28,27793154035296;501,344793410528;0,2050680799232352;11,594708524431502;181,29290422712057;754,638950892857110;379,703063964843750;73,36987006777809;366,966899472191;249,997992669968;26,3503731137230;0;2,18608498001099e+04;6;1,45882328796387e+05
12101;�vare I;548177,5963;NA;AM;NA;1991;ti;8,90341289467571;553,427391092071;0,1939671968076179;20,056320062786408;63,87523475927172;765,691499270582085;518,666890712570194;101,52955041155720;368,375048558451;218,010426523435;26,6947069018746;15;1,34863197657776e+06;164;4,26437653121948e+06
12201;�vare II;176205,7183;NA;AM;NA;1984;ti;12,45240627717761;569,367651105002;0,2664358670445570;13,773173506171055;32,10127015604825;747,277006186643689;533,966725603056602;84,59846028841829;373,547517970477;202,929987287491;26,5358957819598;0;3,16001930999756e+05;36;8,84407087707520e+05
12901;Fortaleza do Castanho;2756,1622;NA;AM;NA;2000;ti;23,08058261871338;388,991571044922;0,2338999215513468;43,796069717407228;85,39370346069336;94,837099456787115;18,022167444229130;36,64311351776123;252,386007690430;186,779991912842;26,8205187797546;0;3,23978105926514e+03;3;4,70066925048828e+04
13001;Fortaleza do Patau�;743,5829;NA;AM;NA;1993;ti;31,15654691060384;343,667007446289;0,3509586974978447;23,285279909769695;73,67944081624348;75,867412567138672;1,200877090295156;53,90318743387858;235,364110310872;193,738733927409;26,6116851170858;0;1,18674771118164e+03;1;2,23251312255859e+04
13301;Galibi;6689,1928;NA;AP;NA;1982;ti;96,08732100664560;371,860442080740;0,3206493765494581;426,837699243577845;4,81438560000921;393,571283372781977;9,257810996750656;24,33166896690756;415,249148611295;277,893486410885;25,9314402240818;0;1,23818484725952e+04;0;0,00000000000000e+00
13401;Gavi�o;8611,8548;NA;AM;NA;1991;ti;26,43785344100580;359,094321646341;0,1354823711771155;24,260870933532715;59,02552962884671;58,501871527695073;18,234344598723620;37,42154077204263;270,709422227813;190,681406905011;26,8447447288327;1;1,23860773391724e+04;1;1,43038879394531e+04
13501;Geralda Toco Preto;18506,2081;NA;MA;NA;1994;ti;72,03913548196009;318,733480527419;1,4764247391113017;2,665584621965423;179,64162155269651;153,357850422230797;8,982992183330447;176,72932392682216;261,523195961649;101,790155809979;25,8931185700173;0;5,74859553527832e+03;13;6,12698722839355e+04
13601;Governador;41643,7567;NA;MA;NA;1982;ti;71,21302986145020;285,127174377441;0,7559292390942574;67,358707427978516;152,84996032714844;80,500144958496094;18,929159641265869;285,32687377929688;189,931106567383;105,939395904541;25,0419135093689;1;1,81753890991211e+02;0;0,00000000000000e+00
13801;Guajah�;5036,8446;NA;AM;NA;1991;ti;11,00293548540636;399,012164722789;0,0858542488528077;4,592421477491206;268,14117362282491;235,310738997025908;136,892764004794032;99,34990137273616;274,424520319158;189,846355091442;25,8454882448370;0;1,12218629913330e+04;7;1,56497262573242e+05
15201;Hi Merim�;677840,3204;NA;AM;NA;1999;ti;6,54271296486291;489,819150750475;0,1658412400307877;65,874638784127157;293,09663619816445;291,000857487216194;122,010348336758042;104,97270288065390;327,790987061673;224,738568256834;26,0781181958576;0;1,97950336747742e+06;446;1,30107163986206e+07
15601;Igarap� Capana;122555,6647;NA;AM;NA;1992;ti;24,69841636074834;307,326008391272;0,3452166109197913;20,562064848580988;357,53402308292362;135,596360003172720;57,322588512287922;200,18125846274140;251,234572914112;171,441066274484;24,7392650451314;1;3,10861324447632e+05;139;3,25651255187988e+06
15701;Igarap� do Caucho;12317,8938;NA;AC;NA;1991;ti;11,61606110919986;376,564843964158;0,3822848021069117;15,783487922266913;372,51417541503906;388,798010039747794;11,781803863090380;225,48496902198119;326,207377651282;189,211019549453;24,7450640996297;1;3,05399828643799e+04;7;1,82909344482422e+05
15801;Igarap� Grande;1539,6777;NA;AM;NA;1994;ti;44,19662221272787;450,590120951335;0,2966167964041233;4,217797458171844;321,72484842936200;539,077611287434934;409,001152038574219;70,33361816406250;299,925272623698;240,459307352702;26,6699897448222;0;2,65598542785645e+03;1;2,31963714599609e+04
16101;Igarap� Lage;107321,1789;NA;RO;NA;1981;ti;91,11346098850591;380,238276435960;0,3180133862399054;38,817784379233778;80,52421523618027;128,559180582968850;15,079292891282993;170,95398472172553;266,007971907781;146,095663480803;26,4081477527887;9;2,10865583967209e+05;82;1,64776839141846e+06
16201;Igarap� Lourdes;185533,5768;NA;RO;NA;1983;ti;42,40631550829668;287,311670594691;0,9152553003246264;287,187863678165002;96,17087857155110;40,243819286284278;29,326019307989210;223,27879867242945;219,013513957410;173,510546379322;24,3914851753872;10;4,12849525138855e+05;106;2,13817434577942e+06
16301;Igarap� Ribeir�o;47863,3178;NA;RO;NA;1981;ti;98,14362260042611;376,901385679083;0,3286336392550966;30,533511470940155;49,18347146955587;99,836155083219879;12,011330754827643;160,68225928484384;269,109718743017;145,350003517280;26,3700029930826;2;9,47674118804932e+04;34;6,70552901458740e+05
16601;Ilha do Camale�o;236,7800;NA;AM;NA;1986;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
16901;Inauini/Teuini;468996,3000;NA;AM;NA;1992;ti;12,49269281370118;332,696003039577;0,2450554774149722;99,991380906965560;389,51819072488513;243,622306814011495;127,290173268571280;180,66080375396015;263,048068250263;181,494281083611;25,0852509334589;0;1,32728139938354e+06;327;9,20001876678467e+06
17201;Ipixuna;215362,1079;NA;AM;NA;1992;ti;28,66247919146456;457,980430546303;0,1263518211659601;27,419242912508743;209,27042593122857;169,853612970685418;109,275425684053218;64,94640395012044;274,982278994025;185,957562123976;26,4164753545173;7;4,97879053634643e+05;158;3,70774628906250e+06
17301;Irantxe;45555,9500;NA;MT;NA;1990;ti;9,87306953941644;236,072535168525;0,5354567709789929;204,301260324829798;197,58318938356535;351,483898482509176;15,645565392584777;393,83419015554074;179,855987804562;169,622703935847;24,2130169042662;0;2,06143176879883e+04;11;1,13998093032837e+05
17302;Manoki;250539,8293;NA;MT;NA;2000;ti;9,43058227095877;242,863038694176;0,5280258958006779;205,347850083352398;197,15234088516743;350,597032502128229;31,587152488698337;341,32066093949385;179,496044607624;171,701309271828;24,4442605807207;61;2,58957314278841e+05;113;1,37510754737854e+06
17501;Itaitinga;135,8842;NA;AM;NA;1993;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
17801;Jabuti;14210,6996;NA;RR;NA;1993;ti;80,88342986473670;302,943242469201;0,2920582883059978;31,788185251676119;33,50838482196514;56,403459167480470;7,207756973688419;101,83539581298828;177,179296170748;139,422028644268;27,7155471361600;0;8,01323585748672e+02;10;6,47291395664215e+03
17901;Jacamim;193493,5694;NA;RR;NA;1997;ti;95,28072770572166;316,242752742157;0,5104885047876528;120,972713417590043;80,09465469531159;131,553141778974378;13,921359341599540;218,05252398915891;201,548803325401;146,163812112707;26,7184106485168;0;2,27997798551321e+05;94;1,22644515271187e+06
18301;Jaminaua/Envira;80618,1798;NA;AC;NA;1996;ti;16,91041567275982;322,246997660493;0,3628404921666243;166,397815886442629;388,58246742351258;371,690255584156489;158,114861029598103;266,58129421500274;260,482891591701;157,006895870736;24,8598361558109;0;1,80393318664551e+05;47;1,02053119506836e+06
18401;Jaminawa Arara do Rio Bag�;28926,1102;NA;AC;NA;1987;ti;23,23546027818253;323,537669102085;0,2684723648389047;153,749018742487976;233,56348278849421;526,903039020040751;116,900783015732785;300,94987645994462;305,085496883329;154,242740490763;24,9057759505052;0;7,26932205810547e+04;14;3,35345408630371e+05
18501;Jaminawa do Igarap� Preto;25651,6167;NA;AC;NA;1993;ti;9,49097352954540;398,081345407586;0,2858019928610036;54,291533667066318;117,72588302056316;642,567454226103905;43,396773766892160;226,87201483722640;308,307354143274;177,797866821289;25,1789537962632;0;5,69674652709961e+04;17;3,91221104431152e+05
18601;Japuira;152509,8800;NA;MT;NA;1991;ti;27,29879443699840;285,682511499262;0,6701629981659474;17,932457100723777;124,93208731983694;384,123681362288778;21,368760288499463;272,06484554924481;214,726197581338;164,307074630688;25,1944849517524;0;2,60643003051758e+05;114;1,96275628814697e+06
18701;Jaquiri;1819,9825;NA;AM;NA;1991;ti;37,33677520751953;432,608658854167;0,1470157336443663;4,830936765670776;315,46333414713541;532,349881998697924;415,314894612630212;46,46026509602864;282,101556396484;251,047338867188;26,7362728118896;0;1,64895695495605e+03;0;0,00000000000000e+00
19001;Jarawara/Jamamadi/Kanamati;390233,0536;NA;AM;NA;1991;ti;8,13926760677318;495,057047541525;0,1406052212949612;35,885305513257848;253,80877237305430;249,670329797939274;74,254431163762675;99,43788030364075;334,859910489822;222,587556332879;26,1256834772382;0;1,10505651194000e+06;279;7,96950390167236e+06
19201;Jatuarana;5251,7956;NA;AM;NA;1991;ti;34,90272235870361;357,827115929645;0,3911626850781234;34,474239432293437;95,86810949574344;92,853240635084063;7,079176923503047;61,35013472515604;249,080389935037;201,437257517939;26,5339837281600;0;9,69934337615967e+03;5;1,02248681640625e+05
19301;Jauary;24831,0000;NA;AM;NA;1997;ti;29,48203916369744;384,360076616395;0,2141994713050014;16,752759645569999;25,23579250191743;98,521926304079457;16,005707093004911;23,23057279046976;269,113974949099;189,751142825720;27,0814269803605;21;6,52522317123413e+03;6;7,09554782867432e+04
19601;Juma;38351,1496;NA;AM;NA;1993;ti;14,89565696168506;428,973911056319;0,1063618820921126;78,488231569295138;167,87134040055636;152,841738349775113;13,989387781128247;87,16927576687566;291,155994823645;194,922748774835;26,0294955679393;0;8,44415860748291e+04;27;5,92661781311035e+05
19701;Jumina;41601,2713;NA;AP;NA;1992;ti;99,19477552130481;409,964552564645;0,1719967020777880;428,245272850209574;12,10756700119984;394,985084514473783;27,925915458640763;9,09788327493355;489,049054816027;273,508888686634;26,0846956478859;0;3,46311779937744e+04;0;0,00000000000000e+00
20301;Kampa do Igarap� Primavera;21987,2303;NA;AC;NA;1997;ti;26,58466541874516;357,092085142393;0,3904206909507781;131,140220195323508;274,64915493801908;485,852021088471304;84,281318767650703;291,45977082123625;328,893470695427;160,173758910583;24,7425578864845;0;5,54002401885986e+04;10;2,44517092895508e+05
20401;Kampa do Rio Am�nia;87205,4000;NA;AC;NA;1985;ti;19,94954560488389;324,530639386001;0,3594333914712676;196,859428105834667;244,14520974124093;590,054165926846622;185,933066440741612;285,00919045863048;242,469893828071;142,097401911855;25,4242419985647;0;1,82570072944641e+05;46;1,03017857360840e+06
20501;Kampa e Isolados do Rio Envira;232795,0378;NA;AC;NA;1998;ti;31,18674597146667;329,600342512334;0,4273121939606422;229,460853979918852;355,03624995264960;435,178144476094644;214,227536239689073;322,94891369129385;263,469540393566;147,279048005841;24,9669288422242;0;5,41302703536987e+05;107;2,46866976318359e+06
20601;Kanamari do Rio Juru�;596433,6400;NA;AM;NA;1992;ti;7,85631302811254;404,346135625240;0,2082301644911302;35,585570878345074;282,37337649167125;395,902053010465693;208,242609560282034;160,13433229715636;299,776536567904;199,321633679809;25,5016909824080;2;1,74006332572937e+06;374;1,08007209350586e+07
21501;Karara�;330837,5422;NA;PA;NA;1971;ti;50,75754071836727;349,381861526832;0,3736474055519557;174,611701850339614;58,05623972507595;254,908392355574790;69,837699274105944;181,38482853523661;231,816156988692;143,498607981649;25,1528777289999;0;5,36422671310425e+05;171;2,82811156158447e+06
21601;Karipuna;152929,8599;NA;RO;NA;1996;ti;75,39820190721414;374,864390305861;0,3857882768507233;69,497917904609679;85,36443235900444;86,683093582123647;31,117160228499326;165,14982298914674;250,411052483826;154,754332942307;25,9038268415015;26;3,67352306205750e+05;117;2,85027704925537e+06
21801;Karitiana;89682,1380;NA;RO;NA;1986;ti;35,62403821632168;344,495884033470;0,4178190695359300;41,125367575714314;58,17110480677899;42,676369884081950;26,378430150009088;138,34432874049347;250,368368386701;171,511049667125;25,6292848378355;2;2,11434357391357e+05;63;1,46078008117676e+06
21901;Katukina/Kaxinaw�;23474,0358;NA;AC;NA;1989;ti;9,49258555653948;355,761194841894;0,3693860220929346;9,394186113215140;394,99832498541787;366,711212020114544;10,930997224954458;210,92600564395681;312,545397866366;185,559308703669;24,8229250843169;0;6,16439755401611e+04;19;5,34883783721924e+05
22001;Kaxarari;145889,9849;NA;AM,RO;NA;1988;ti;45,99749660101627;331,135044696386;0,3329148869162634;102,300606872017354;131,31466224639186;46,505564830150320;35,288060051682535;170,09342824355642;268,755268716227;158,110521740673;25,8815833204928;6;3,68036637336731e+05;99;2,47770265350342e+06
22101;Kaxinaw� Ashaninka do Rio Breu;31277,8622;NA;AC;NA;1994;ti;27,24444898631837;334,503266334534;0,5152989035834454;222,365529484219053;298,45030540890161;507,653964148627381;194,448173734876889;335,41660796271429;250,871323585510;142,789003531138;25,0417360729641;0;6,70564545745850e+04;10;2,31704273986816e+05
22201;Kaxinaw� Col�nia Vinte e Sete;105,1664;NA;AC;NA;1985;ti;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0,00000000000000e+00;0;0,00000000000000e+00
22301;Kaxinaw� da Praia do Carapan�;60698,7189;NA;AC;NA;1993;ti;23,11174328378922;387,360022848954;0,4338323511742988;78,817701578538291;304,78461605320393;456,070782796767389;43,236901558699309;263,66260394827151;306,792007013235;169,094551379374;24,7310243616120;0;1,50556118339539e+05;52;1,32250835113525e+06
22401;Kaxinaw� do Baixo Rio Jord�o;8726,4952;NA;AC;NA;1993;ti;26,17433705741977;324,886009687259;0,3888006958374638;191,223753940911934;283,91738062729070;487,667696729118461;161,511236120153370;321,61949063524787;269,515938464506;145,871100720064;24,9151091163541;0;1,87445770950317e+04;4;8,86339736938477e+04
22501;Kaxinaw� do Rio Humait�;127383,5568;NA;AC;NA;1986;ti;26,81818883299367;323,262248530443;0,3395204315817840;155,927085022208303;327,82850721204602;432,553551539122907;143,708025810801388;295,41956120200138;278,986590375863;153,011430164470;24,8245008299249;0;3,08445519409180e+05;82;1,94739893341064e+06
22601;Kaxinaw� do Rio Jord�o;87293,7981;NA;AC;NA;1988;ti;35,82735200390768;333,026150026183;0,3903991734773054;218,831354623919992;307,48699757247465;488,226845697681483;192,683002620769315;364,61629640032749;272,779899282466;143,547420591016;24,8655070280417;0;2,04970482879639e+05;45;1,03277221832275e+06
22701;Kaxinaw� Nova Olinda;27533,3987;NA;AC;NA;1990;ti;7,58715201860709;332,182953759063;0,3447943333697190;109,940195536441919;409,88851709160014;350,654182488969752;100,017632299189941;234,46331529137044;275,223406839714;168,040918254166;24,8085105745055;0;5,92560651397705e+04;20;4,39076194763184e+05
22902;Kayabi;1053257,6811;NA;MT,PA;NA;1993;ti;23,66639802737672;343,372006229389;0,7454870806445332;26,198914639715333;167,55242994000056;578,080122855643594;96,050889486778885;221,94605106897464;233,923081137585;171,571960232761;26,1485746764479;32;2,13693328854847e+06;712;1,47532857221127e+07
23001;Kayap�;3284004,9719;NA;PA;NA;1991;ti;69,82869484784709;352,588531548795;1,3271700330565550;275,593517136724302;45,21415466334691;338,120965763571860;78,444788333902437;342,73237232376846;300,388038908526;165,781390433754;24,8366264238585;134;3,41483057101107e+06;1176;1,16530056798935e+07
23201;Koatinemo;387834,2501;NA;PA;NA;1993;ti;57,40719133317238;375,945698317512;0,5171807219037949;155,308829992213703;43,93663047242109;249,960714967750903;115,887936750099954;211,01665303964890;271,892717918770;163,167246004816;24,7852133473245;0;6,77923887489319e+05;225;3,95909639282227e+06
23701;Kulina do Medio Jurua;730142,9969;NA;AM,AC;NA;1992;ti;9,01416323778085;423,129241038053;0,2888513955953025;28,181923648973729;331,54448629341465;440,531844940498388;106,824073080191937;195,63915700645211;276,642553541975;196,017282961821;25,1792932170104;3;2,08484764955902e+06;499;1,43084581436157e+07
23801;Kulina do Rio Envira;84364,6082;NA;AC;NA;1988;ti;24,01390595737745;319,323753858135;0,3711582681361287;174,238225635240838;348,49231424818942;412,093001168429680;162,543464345073460;282,98634910119421;266,547947254784;152,437485038219;24,8949309509166;0;1,88861533683777e+05;46;1,04243790130615e+06
23901;Kulina Igarap� do Pau;45590,9370;NA;AC;NA;1993;ti;18,62368449450589;328,169394673755;0,3545656843759152;134,028604969579220;387,67335718633848;372,717546505024814;127,450564464283417;253,12601712936873;279,629157751142;161,915401374716;24,8242741303297;0;1,02315889633179e+05;29;6,25092467498779e+05
24001;Kumaru do Lago Ual�;80035,8819;NA;AM;NA;1994;ti;35,64058479075425;464,077260673919;0,1185968959730084;17,172788969368813;243,95077752368587;635,499964159115962;419,859495322967803;71,60923931665332;301,941093556573;249,160040132850;26,5798780387950;0;1,61276761642456e+05;31;7,40400520324707e+05
24101;Kwaz� do Rio S�o Pedro;16799,8763;NA;RO;NA;2000;ti;46,92987084101482;272,043384689883;1,3211007547306728;117,008928689611963;92,00998320062476;171,272092060870449;12,813682469976952;313,58637623614578;204,345763516713;133,042211417692;24,4296176634639;0;1,92861572475433e+04;17;2,01890284347534e+05
24201;Lago Aiapua;24866,0856;NA;AM;NA;1993;ti;18,86189189878833;400,775906602876;0,2847590917455299;16,248479169957779;283,54731147830228;287,660517075482517;96,523261446912755;38,95691866834625;273,748334612165;215,273544567974;26,7496234669405;0;1,82970972862244e+04;5;8,27296035766602e+04
24301;Lago Capan�;6321,5954;NA;AM;NA;1996;ti;34,64714658671412;470,702183164399;0,1375337907691197;20,940131318980249;289,18213522023166;249,760212602286515;69,726233844099369;61,30562808595855;243,409093659500;169,622272622996;26,6960973410771;0;1,42979682006836e+04;5;1,25946633911133e+05
24401;Lago do Beruri;4080,3690;NA;AM;NA;1995;ti;26,21707714928521;386,021062215169;0,1475812697834853;15,030803177091810;161,50737677680121;165,613939921061188;67,079806221856018;42,42227284113566;258,625242021349;209,044474283854;26,7279859118991;0;6,76556459808350e+03;1;2,17275466918945e+04
24501;Lago do Lim�o;8210,0000;NA;AM;NA;1997;ti;28,32303196275738;388,067957058759;0,1305697585757769;22,706334731948207;125,28714311626597;128,897992416166915;70,196020529303752;42,71796589166346;254,340359110228;177,320554491500;26,9446798781274;1;1,50805738754272e+04;4;8,76367477416992e+04
24701;Lago Jauari;12023,0844;NA;AM;NA;1996;ti;38,71329925173805;434,386000569661;0,2572407682736715;4,526332062766666;282,29861450195312;242,910671851748504;88,162446376255588;53,80732621692476;237,996008591425;161,203573317755;26,7686553955078;0;2,21170389022827e+04;15;3,26119462585449e+05
25001;Lagoa dos Brincos;1845,0580;NA;MT;NA;1992;ti;36,35620918273926;287,746832275391;0,9905434144039948;68,531021626790363;60,88261922200521;324,280340576171852;23,707262293497720;320,47374674479164;219,040900675456;155,660583496094;24,6732587178548;0;2,76045117187500e+03;0;0,00000000000000e+00
25401;Lauro Sodr�;9478,6216;NA;AM;NA;2000;ti;10,53300093827040;554,765518851902;0,2304966229459514;17,819475541944090;55,21027428170909;697,908640985903503;427,894778707753062;108,77195366569188;336,973737302034;213,057744233505;26,3636482280234;0;2,54307226791382e+04;3;7,75853256225586e+04
25901;Macarr�o;44267,9081;NA;AM;NA;1991;ti;27,19371470559407;507,635231732148;0,2202938821756286;25,595788279190440;186,61874363340181;760,989132585196671;400,604153186816916;66,00754077328837;361,518448101476;251,103593459858;26,2926724109744;0;6,69001058769226e+04;10;2,16384251403809e+05
26001;M�e Maria;62488,4516;NA;PA;NA;1985;ti;74,07816895571622;347,099289485386;0,3320463498806363;27,129466563850254;64,92245321149950;19,390421424980289;30,750932891647537;143,37785421098982;249,920943743223;144,469260104291;26,3620388631697;0;7,81385371894836e+04;50;6,41574755096436e+05
26101;Malacacheta;28631,8258;NA;RR;NA;1996;ti;93,81099443401240;291,306946131297;0,3043387188081922;25,700175371411049;13,50816538058463;33,470965740052371;9,176234622079113;105,17928443660804;190,010924852282;143,817063259304;27,4890024618982;0;3,13019784750938e+04;24;2,76953553199768e+05
26201;Mamoadate;313646,8663;NA;AC;NA;1987;ti;24,42722756571923;299,389905004735;0,3592124088962800;182,732929928065204;527,50637717309246;293,683611811820356;89,087025414982705;300,60390490143590;239,803011996546;152,380130319677;24,6941378659331;0;6,24118464103699e+05;214;4,25340584106445e+06
26301;Mangueira;4063,7410;NA;RR;NA;1982;ti;79,59360455244015;298,026380490034;0,2711057231212274;104,732575832269120;72,60595272748898;92,541295956342637;23,153391080024910;119,27216476049180;198,598119882437;159,000431158604;27,0372564364702;0;3,39864652061462e+03;2;1,45171271324158e+04
26501;Manoa/Pium;43336,7308;NA;RR;NA;1982;ti;101,22720760363713;307,994295914207;0,2528157639228092;48,823647001713660;32,09855743572472;65,647038665114408;18,978604408542505;108,17668389133289;197,721580943422;137,779599057430;27,5402345429197;2;2,62786646490097e+04;27;1,75811768269539e+05
26601;Mapari;157246,2270;NA;AM;NA;1997;ti;21,19174051658780;535,489468862496;0,2046200176214744;29,749194447822820;103,61734866472632;828,221437342026661;317,757333074831479;80,93959999583126;472,345388434915;258,160498705097;26,1390293370665;0;3,48343447731018e+05;59;1,39321239624023e+06
26701;Mara� Urubaxi;94405,0733;NA;AM;NA;1993;ti;30,48786421425217;418,421087496023;0,1152585610418679;30,626669486108188;178,16996338283136;662,888790608985687;284,613554501712372;67,09083445509147;254,408871715092;221,757718772111;26,4656318897603;0;1,93146867111206e+05;39;8,46331300354004e+05
